Grata Link,Company Id,Domain,Name,Description,LinkedIn,Revenue Estimate,Employee Estimate,Employees on Professional Networks,Employee Growth (Monthly),Employee Growth (Quarterly),Employee Growth (6 months),Employee Growth (Annual),Headquarters,Mailing Address,Year Founded,Ownership,Owner,Investors,Ultimate Owner,Funding Stage,Last Funding Amount,Last Funding Date,Total Funding Amount,Total Funding Rounds,Business Model,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Grata Industries,Primary Email,Primary Phone,Notes,Executive First Name,Executive Last Name,Executive Title,Executive Email,Executive Email Deliverability,Executive Linkedin,Key People,Status,Priority,Owner.1,Last Touch Date,PFL Status,Last Pipeline Decline Date,Rank
,,procmart.com,ProcMart,"ProcMart is a pioneering force in the e-B2B MRO landscape, catering to the burgeoning Indian market. With a robust foundation laid in 2015, ProcMart has swiftly risen to prominence, leveraging cutting-edge technology and industry expertise to redefine procurement dynamics. Our comprehensive suite of solutions addresses the evolving needs of diverse industries, revolutionizing the traditional procurement paradigm and driving unparalleled value creation for our stakeholders. ProcMart's comprehensive solutions portfolio encompasses the entire procurement spectrum, encompassing solution discovery, vendor consolidation, fulfillment, and analytics. With a diverse vendor base of over 4,000 active suppliers and a staggering SKU portfolio exceeding 300,000, ProcMart facilitates seamless procurement across 25+ industries.",,,229.0,,,,,55.03%,"Noida, India",,2015.0,,,,,,30000000.0,2024-04-15,43000000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",www.procmart.cominfo@procmart.com,919789971100,,Anish,Popli,CEO & Founder,anish@procmart.com,Deliverable,https://www.linkedin.com/in/anish-popli-968b7223/,Anish Popli (CEO & Founder),,,,,,,1.0
,,redoxengine.com,Redox,"Redox offers an application program interface technology. It provides a modern application programming interface (API) for healthcare, allowing software to easily and securely interoperate with electronic health records (EHRs) in a health system infrastructure. The company offers various products such as Nova which has real-time data in the cloud, Chroma which patient identity records, and more. It was founded in 2014 and is based in Madison, Wisconsin.",,,228.0,,,,,-0.44%,"Madison, WI",,2014.0,,David Sack,,,,45000000.0,2021-02-24,98000000.0,11.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,hello@redoxengine.com,1-608-535-9501,,,,,,,,,,,,2024-06-22T12:15:05.000+0000,,,1.0
,,bstock.com,B-Stock Solutions,"B-Stock offers the world’s leading auction platform for returned, excess, and other liquidation inventory. We believe there is tremendous value in and demand for returned, excess, and other liquidation inventory - no matter the category, condition, or location. By connecting this inventory directly to the right business buyers through a transparent sales platform we enable controlled transactions, fair market prices, less carbon footprint, and a faster sales cycle. To become a part of the world’s largest network of liquidation marketplaces, please visit: www.bstock.com and sourcing.bstock.com.",,,227.0,,,,,5.56%,"Belmont, CA",,2008.0,,,,,,65000000.0,2018-06-26,73200000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,cs@bstock.com,1-812-243-6481,,Marcus,Shen,Chief Executive Officer,marcus@bstock.com,Deliverable,https://www.linkedin.com/in/mjshen/,"Marcus Shen (Chief Executive Officer), Howard Rosenberg (Founder)",,,,,,,1.0
,,kdanmobile.com,Kdan Mobile,"Kdan Mobile was founded in 2009 with a mission to empower modern professionals to better leverage their productivity and unleash their creativity. Kdan Mobile is a global SaaS provider, whose work is supported by over 200 million downloads, and over 12 million active members worldwide. Their solutions include an e-signature service, and a portfolio of different productivity and creativity-related tools. Kdan Mobile is headquartered in Taiwan, with operations in China, the U.S., Japan, and South Korea.",,,227.0,,,,,11.11%,"Irvine, CA",,2009.0,,,,,,,2024-03-18,37700000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,,88663131660,,Kenny,Su,Founder & CEO,kennysu@kdanmobile.com,Deliverable,https://www.linkedin.com/in/kenny-su/,Kenny Su (Founder & CEO),,,,,,,1.0
,,cyble.com,Cyble,"The Next Generation Cybersecurity Solutions Experience next-level cybersecurity with our unified platform – the pinnacle of AI-powered threat management. Detect, analyze, and neutralize cyber threats seamlessly. Empower your organization with unmatched efficiency in identifying and countering a spectrum of cyber risks. Elevate your defense strategy with the future of cybersecurity. Next-Generation Cybersecurity Products Tailored for...",,,227.0,,,,,54.05%,"Alpharetta, GA",,2019.0,,Killian Bubrosky,,,,6200000.0,2023-11-14,44350000.0,7.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,contact@cyble.com,1-678-379-3241,,Beenu,Arora,Co-Founder and CEO,beenu@cyble.com,Potentially Deliverable,https://www.linkedin.com/in/beenu-arora-b5068412/,"Beenu Arora (Co-Founder and CEO), Manish Chachada (Co-founder, COO)",,,,2024-07-13T22:52:31.000+0000,,2024-03-25,1.0
,,demica.com,Demica,"Demica provides a supply chain finance platform for banks and corporates, offering solutions for payables and receivables finance programs. They position themselves as a provider of intuitive and scalable technology, with a focus on reducing complexity and increasing flexibility for their customers. Their typical customers include global banks looking to grow their revenues and improve efficiency, as well as corporates seeking to unlock capital, improve cash flow, and reduce risk in their supply chain finance operations.",,,225.0,,,,,9.66%,UK,,1999.0,,Grady Kidder,,,,29820000.0,2020-01-24,29820000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,info@demica.com,442074502558,,Matt,Wreford,Board Member & Chief Executive Officer,,Unknown,,"Matt Wreford (Board Member & Chief Executive Officer), Hayden Eastwood (Chief Financial Officer)",,,,2024-06-22T12:15:02.000+0000,,,1.0
,,dscout.com,Dscout,"dscout is a research tool that captures thoughts, reactions, and behaviors in moments as they happen. It allows researchers to gather qualitative feedback - in the form of rich video, voices, images, and text - and then analyze it within a quantifiable framework. The company discovers how people experience products, services, and everyday life. dscout was founded in 2011 and is based in Chicago, Illinois.",,,225.0,,,,,1.79%,"Chicago, IL",,2011.0,,,,,,70000000.0,2022-03-17,82550000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,info@dscout.com,1-312-880-9715,,Michael,Winnick,"Founder, CEO",michael.winnick@dscout.com,Deliverable,https://www.linkedin.com/in/michael-winnick-482293/,"Michael Winnick (Founder, CEO)",,,,,,,1.0
,,arbitersports.com,ArbiterSports,"Celebrating 40 years of trailblazing innovation, ArbiterSports has been a pivotal force in athletic and program management, offering unmatched solutions that have redefined the industry. With our comprehensive suite of products, Arbiter Pay, Arbiter Scheduling, Arbiter Registration, and our sophisticated Assigning tools, we've processed over $3,064,427,168 in payments and completed more than 18,330,901 transactions, served over 3,732,339 families and supported more than 1,539,862 active officials. Our platform is the go-to choice for a wide array of leagues, schools, and organizations, celebrated for its intuitive design and superior customer service. At ArbiterSports, we are committed to optimizing operations and improving the experiences of all involved stakeholders. Trusted by thousands of leagues, schools and organizations, our all-in-one platform stands out for its user-centric design and dedicated customer support!",,,224.0,,,,,23.76%,"Sandy, UT",,1984.0,,,,,,25000000.0,2017-08-31,25000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Sport and Wellness Software,info@arbitersports.com,1-801-702-8028,,Kyle,Ford,"President, CEO",kyle.ford@arbitersports.com,Deliverable,,"Kyle Ford (President, CEO), John Hopkins (CFO)",,,,,,,1.0
,,fabrichealth.com,Fabric,"Fabric is a health tech company that powers healthcare to move faster, work smarter, and deliver better care through its care enablement system. Leveraging conversational AI and intelligent adaptive interviews, Fabric unifies virtual and in-person care across intake, triage, routing, and treatment while automating workflows for staff. Built on clinical guidelines by a team of clinicians, Fabric’s clinical intelligence engine upholds excellence in care quality while offering omnichannel access for patients. The results include enabling clinicians to work 2-10 times faster (dependent on the setting), decreasing call center volume by 15%, and increasing utilization of unfilled visit blocks. Protect yourself from hiring scams.",,,224.0,,,,,195.24%,"New York, NY",,2021.0,,,,,,60000000.0,2024-02-21,80000000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,,,,Aniq,Rahman,Founder & CEO,aniq@fabrichealth.com,Deliverable,https://www.linkedin.com/in/aniqrahman,Aniq Rahman (Founder & CEO),,,,,,,1.0
,,nym.health,Nym Health,"Nym transforms revenue cycle management by fully automating the medical coding process. Our engine deciphers clinical language in patient charts and accurately assigns medical charge codes in seconds and with zero human intervention. By automating medical coding with Nym, healthcare providers can improve coding quality while significantly reducing the time and cost associated with medical coding. This ultimately ensures clinical and administrative teams can spend more time focused on patient care.",,,224.0,,,,,30.99%,"New York, NY",,2018.0,,Kapil Desai,,,,25000000.0,2021-07-30,47500000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,,,,Or,Peles,Chief Executive Officer,or@nymhealth.com,Deliverable,https://www.linkedin.com/in/or-peles,"Or Peles (Chief Executive Officer), Mila Litrovnik (Chief Financial Officer)",,,,2024-06-22T12:15:48.000+0000,,,1.0
,,bidgely.com,Bidgely,"Bidgely offers an omnichannel engagement platform. It provides analytics that itemizes consumers' energy data into individual appliances. It identifies energy usage by the individual appliance, uses built-in machine learning algorithms to monitor household energy data consumption patterns, manage peak demand across electric vehicle (EVs), and more. Bidgely was formerly known as MyEnerSave. It was founded in 2011 and is based in Mountain View, California.",,,223.0,,,,,4.65%,"Mountain View, CA",,2010.0,,Rob Schnitzler,,,,26000000.0,2021-09-14,97660000.0,8.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Utilities and Energy Management Software,,,,Abhay,Gupta,"Co-Founder, Chief Executive Officer",abhay@bidgely.com,Deliverable,https://www.linkedin.com/in/abhaygup,"Abhay Gupta (Co-Founder, Chief Executive Officer), Vivek Garud (Co-Founder, Chief Technology Officer)",,,,2024-06-15T12:49:23.000+0000,,,1.0
,,spotdraft.com,SpotDraft,"Businesses like Notion, ChargeBee, Turing, Airbnb, CRED, and more trust SpotDraft to help: - their in-house legal team automate repetitive, mind-numbing aspects of contracting and free up time so they can focus on high-leverage work. - their business teams close more contracts on their own without depending on legal for every small edit and review. - bring more speed, visibility, efficiency & structure to the entire contracting process, and more. Founded by a Harvard Law School lawyer and two Carnegie Mellon computer scientists, SpotDraft is the perfect co-pilot for your legal team that democratizes legal paperwork and speeds up the contract lifecycle.",,,223.0,,,,,15.46%,"New York, NY",,2017.0,,,,,,26000000.0,2023-03-02,28050000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Human Resource (HR) Software,team@spotdraft.com,911246409136,,Shashank,Bijapur,CEO,shashank.bijapur@spotdraft.com,Deliverable,https://www.linkedin.com/in/shashankbijapur/,Shashank Bijapur (CEO),,,,,,,1.0
,,jobnimbus.com,JobNimbus,"JobNimbus is a CRM and project management software wrapped up in one application. The platform is an end-to-end solution designed to help contractors (roofing and construction professionals) streamline their communication and better manage their teams. From customer contacts to scheduling, boards to lead acquisition, jobs to payments, JobNimbus is the place to accurately update and track all company information. Give your team better visibility with the Boards feature that provides instant access to job status and the ability to move jobs through your process with a quick drag and drop. The simplicity of tracking Boards enables you to spot bottlenecks easily.",,,223.0,,,,,28.32%,"Lehi, UT",,2011.0,,,,,,53000000.0,2021-01-13,53000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Construction Software,support@jobnimbus.com,1-855-964-6287,,Ben,Hodson,Co-Founder & CEO,ben@jobnimbus.com,Deliverable,https://www.linkedin.com/in/benlanehodson/,"Ben Hodson (Co-Founder & CEO), Nick Wood (Co-Founder)",,,,,,,1.0
,,9fin.com,9fin,"9fin is the faster, smarter way to find debt market intelligence. We have everything you need to analyse a credit or win a mandate in one place. At 9fin we're trusted by 9 of the top 10 Investment Banks, Asset Management firms with more than €52bn of European High Yield AUM and 80% of trading desks by estimated European High Yield volume. At 9fin we use AI to consume, organise and understand the world's fixed income financial data. This allows you to: - Spot new deals before they happen.",,,222.0,,,,,92.24%,"London, UK",,2016.0,,,,,,23000000.0,2022-12-08,33950000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,team@9fin.com,,,Steven,Hunter,CEO & Founder,steven@9fin.com,Deliverable,https://www.linkedin.com/in/stevenjohnh/,"Steven Hunter (CEO & Founder), Huss E (CTO & Founder)",,,,,,,1.0
,,screeningeagle.com,Screening Eagle Technologies,"Screening Eagle Technologies provides a technology platform for intelligent inspection of the built environment. The company was created through the merger of Dreamlab in Singapore and Proceq in Switzerland with a mission to protect the built world with software, sensors and data. Screening Eagle's full-stack inspection solution combines intuitive software and powerful portable sensors to deliver reliable data for construction and asset maintenance decisions. Powered by data from intelligent and autonomous inspection, Screening Eagle is on a steep growth path to realizing its vision of predictive healthcare that extends asset life and increases long-term value for asset owners.",,,222.0,,,,,-12.65%,"Zurich, Switzerland",,2019.0,,,,,,9230000.0,2020-09-08,65430000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,,41433553800,,Marcel,Poser,CEO / Co-Founder,marcel.poser@screeningeagle.com,Deliverable,https://www.linkedin.com/in/protectthebuiltworld/,"Marcel Poser (CEO / Co-Founder), Bruno Valsangiacomo (Chairman Of The Board and Founding Shareholder)",,,,,,,2.0
,,everstream.ai,Everstream Analytics,"Everstream Analytics is a supply chain risk analytics company that delivers actionable insights to increase the resilience and agility of clients' supply chains, protecting revenue and reputation. It integrates with the clients' procurement, logistics, and business continuity platforms to deliver global, end-to-end visibility of supply chain risk. The company combines data science, proprietary intelligence, and multilingual specialists to monitor global risk and events in real-time to enable clients to act sooner. embeds risk analytics into decision making during planning and execution across all functions and phases of clients' supply chains.",,,222.0,,,,,15.18%,"San Marcos, CA",,2007.0,,David Sack,,,,50000000.0,2023-04-04,74000000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",info@everstream.ai,1-800-261-7947,,Julie,Gerdeman,CEO,emea.south@everstream.ai,Potentially Deliverable,https://www.linkedin.com/in/juliegerdeman,"Julie Gerdeman (CEO), Ryan Krol (Chief Financial Officer)",,,,2024-06-15T12:50:43.000+0000,,,1.0
,,gtreasury.com,GTreasury,"Originated in 1986, GTreasury has grown into the global leader of treasury management solutions for organizations spanning the globe. GTreasury’s solution focuses on illuminating a treasury’s liquidity by centralizing all incoming and outgoing banking activities along with tracking all financial instrument activities thereby granting GTreasury practitioners real-time insight and access into their global liquidity. Their modular platform and infrastructure allow any size treasury operation the ability to customize a solution that is best suited to their needs.",,,221.0,,,,,16.93%,"Buffalo Grove, IL",,1986.0,,,,,,42000000.0,2017-10-24,42000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,info@gtreasury.com,1-847-847-3730,,Renaat,Eecke,CEO,,Unknown,https://www.linkedin.com/in/renaat-ver-eecke-7438464,"Renaat Ver Eecke (CEO), Hilary Norris (Chief Financial Officer)",,,,,,,1.0
,,binarydefense.com,Binary Defense,"Founded in 2014 by the industry’s top cybersecurity experts, Binary Defense is on a mission to change the security industry for the better and help organizations defend against threats of all kinds. We believe that the best defense against cyber threats uses a human-driven, technology-assisted approach. We protect businesses of all sizes through our advanced cybersecurity solutions including Managed Detection and Response, Threat Hunting, Digital Risk Protection, Incident Response, Phishing Response, and Analysis on Demand. Binary Defense was spawned from the need for better monitoring and detection capabilities in companies. The founder of Binary Defense, David Kennedy, also founded TrustedSec which specializes in information security services including penetration testing.",,,221.0,,,,,41.03%,"Stow, OH",,2014.0,,Allison Forlenza,,,,36000000.0,2022-11-02,36000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,,1-330-777-4300,,Bob,Meindl,Chief Executive Officer,bob.meindl@binarydefense.com,Deliverable,https://www.linkedin.com/in/bob-meindl-570245,"Bob Meindl (Chief Executive Officer), David Kennedy (Co-Founder, Chief Hacking Officer and Chief Technology Officer)",,,,2024-07-10T03:01:57.000+0000,,,1.0
,,datayes.com,DataYes Inc.,"Datayes is China's leading edge financial technology company founded by a group of experts in the fields of finance and internet technology. It is funded by Wanxiang China, one of China's largest non-state-owned conglomerates. By employing a new generation of technology and investment philosophy, Datayes is committed to providing a world-class and revolutionary global financial services platform. Datayes is headquartered in Shanghai, China, and has branches in Beijing, Nanjing, New York and the Silicon Valley.",,,221.0,,,,,-7.08%,"Shanghai, China",,2013.0,,,,,,100000000.0,2021-09-23,100000000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Recruiting Software,info@datayes.com,,,Jim,Wang,Founder and CEO,,Unknown,https://www.linkedin.com/in/jim-zheng-wang-64583b13/,"Jim Zheng Wang (Founder and CEO), Feng Xiao (Co-Founder & Chairman)",,,,,,,1.0
,,mindoula.com,Mindoula,"Mindoula is a next-generation population health management company that delivers data-driven, team-based behavioral health support across the continuum of care. We identify, engage, and serve populations with behavioral health and medical challenges and contract with payers, health systems, hospitals, and primary care practice groups to extend the reach of existing capabilities to integrate behavioral with medical care. Mindoula deploys tech-enabled teams of case managers, care managers, community health workers, peer support specialists, and psychiatrists to provide 24/7 support to even the most complex and underserved behavioral health populations. Mindoula’s member engagement and predictive analytics technology platform has made the company a market leader in hospital readmissions reduction, collaborative care, care coordination for the seriously mentally ill, and measurement-based psychiatry. We launched Mindoula because each of us has had personal experience with mental illness, either directly or through a loved one.",,,220.0,,,,,25.14%,"Silver Spring, MD",,2013.0,,Grady Kidder,,,,27250000.0,2020-08-06,27550000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Healthcare Software,aileen.kantor@mindoula.com,1-301-537-8996,,Steve,Sidel,Founder & Chief Executive Officer,steve@mindoula.com,Potentially Deliverable,https://www.linkedin.com/in/steve-sidel-7650b0b/,"Steve Sidel (Founder & Chief Executive Officer), Melanie Bowen (President & Chief Operating Officer)",,,,2024-06-22T12:15:08.000+0000,,,1.0
,,recykal.com,Recykal.com,"Recykal is a tech startup, headquartered in Hyderabad, formalizing the circular economy in India. We are the pioneer of the managed marketplace for the Circular Economy in India, enabling all stakeholders across waste management and recycling with a digitized waste management ecosystem. We operate in these categories offering circularity & sustainability solutions: plastic, paper, metal, e-waste, tyre and batteries. Recykal is a first-of-its-kind technology-driven solution provider for the waste management ecosystem and forms a key link between producers, waste generators, facilitators, and the different stakeholders in the waste management industry in India. Solving some of the biggest challenges faced by the industry, Recykal has successfully channelized 7,00,000 MT of waste and spread awareness on effective waste management.",,,349.0,,,,,23.57%,"Hyderabad, India",,2016.0,,,,,,9610000.0,2024-04-10,33610000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,Support@recykal.com,917799996255,,Abhay,Deshpande,Founder,abhay@recykal.com,Deliverable,https://www.linkedin.com/in/abhay-deshpande-1a46766/,"Abhay Deshpande (Founder), Ekta Narain (Co-Founder, Director - Business Development)",,,,,,,1.0
,,ibanfirst.com,iBanFirst,"Founded in 2016, iBanFirst has quickly established itself as the leading alternative for businesses that trade and carry out international payments. iBanFirst offers a next-generation cross-border payment experience that combines a powerful platform and the support of FX experts. With iBanFirst, executives and finance teams can get direct access to currency markets, receive, send and track payments and develop tailored hedging strategies. With more than 350 employees in 10 European countries, processing a volume of transactions worth more than €1.4 billion each month, and listed by the Financial Times as one of Europe's fastest growing companies, iBanFirst became in less than 10 years a trusted partner for SMEs across borders. iBanFirst has the financial backing of the French public investment bank (bpiFrance), European venture capital leaders (Elaia, Xavier Niel), and the American investment fund Marlin Equity Partners (more than 8 billion dollars of capital under management).",,,343.0,,,,,-9.07%,"Brussels, Belgium",,2013.0,,,,,,23900000.0,2020-06-11,51880000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,,498926200644,,Pierre-Antoine,Dusoulier,Chief Executive Officer,pad@ibanfirst.com,Potentially Deliverable,https://fr.linkedin.com/in/pierre-antoine-dusoulier-b1b8202,"Pierre-Antoine Dusoulier (Chief Executive Officer), Arnaud de la Porte (CFO)",,,,,,,1.0
,,advance.ai,Advance.Ai,"ASEAN Fintech winner at the 2023 Global Fintech Awards by the Monetary Authority of Singapore and Singapore Fintech Association. ADVANCE.AI is a leading end-to-end SaaS risk management company in Southeast Asia, providing KYC/KYB digital identity, compliance, fraud prevention, and process automation for enterprise clients. Started in 2016 and headquartered in Singapore, ADVANCE.AI is a leader in Artificial Intelligence, risk management, and digital lending solutions. It currently partners over 500 enterprise clients in sectors such as banking, financial services, fintech, payment, retail and e-commerce. ADVANCE.AI was recognised as for its innovative AI and fintech solutions in creating new growth opportunities, promoting financial inclusion, and enhancing the delivery of financial services across the ASEAN region.",,,340.0,,,,,11.92%,"Singapore, Singapore",,2014.0,,,,,,50000000.0,2018-07-23,54000000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,sales@advance.ai,,,Dong,Shou,"Co-Founder, Co-Chief Executive Officer & Chief Operating Officer",,Unknown,,"Dong Shou (Co-Founder, Co-Chief Executive Officer & Chief Operating Officer), Tongtong Li (Co-Founder and Chief Human Resources Officer)",,,,,,,1.0
,,gokwik.co,GoKwik,"GoKwik is a data & technology led enabler, building a full-stack solution suite for eCommerce and D2C brands to help them unlock business growth. Embarked on a mission to democratise the shopping experience, GoKwik enables eCommerce brands to deliver superlative customer experience across the shopping funnel thereby boosting conversion rates and revenue growth. It also solves for other critical pain points of the industry such as COD RTO (Return to Origin) and helps brands manage the RTO problem while offering COD as a payment channel. With its recent addition of a third product: KwikChat, GoKwik is solving for low ROIs on marketing campaigns through 30+ Whatsapp use cases such as abandoned cart recovery, click to whatsapp ad campaigns & headless checkout. 1 in 3 shoppers is already shopping on the GoKwik network that has helped 500+ brands scale their businesses with higher GMV realisation & profit margins.",,,338.0,,,,,32.94%,"Delhi, India",,2020.0,,,,,,35000000.0,2022-05-11,55500000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Retail and E-Commerce Software,support@gokwik.co,,,Chirag,Taneja,"Co-Founder, Chief Executive Officer & Board Member",chirag@gokwik.co,Deliverable,https://www.linkedin.com/in/chiragtaneja,"Chirag Taneja (Co-Founder, Chief Executive Officer & Board Member), Vivek Bajpai (Co-Founder & Chief Technology Officer)",,,,,,,1.0
,,fuse.co.id,Fuse Group,"FUSE is an insurtech platform that connects various insurance products from many insurance companies with multiple distribution means, channels, or partners. We deploy the latest cutting edge technology to make insurance easy and affordable for anyone. Our platform support primarily 3 business models, namely Business-To-Agents/Brokers (B2A), Business-To-Customers (B2C), as well as Micro Insurance (B2B2C). Our FUSE Pro App is tailor-made for B2A business. This App enables anyone to become an independent insurance consultant to act like an expert; to instantly curate the most suitable and best insurance products for their customers.",,,336.0,,,,,21.45%,"South Kalimantan, Indonesia",,2017.0,,,,,,25000000.0,2021-12-13,55000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Insurance Software,help@fuse.co.id,,,Andy,Yeung,Co-Founder & Chief Executive Officer,,Unknown,,"Andy Yeung (Co-Founder & Chief Executive Officer), Ivan Sunandar (Co-Founder & Chief Operating Officer)",,,,,,,1.0
,,simetrik.com,Simetrik,"Simetrik specializes in automating financial operations and accounting reconciliation processes within the financial technology sector. Its main offerings include a no-code platform that integrates and reconciles financial data from various sources, streamlining operations and business intelligence. The platform is designed to handle transactions and provides tools for reporting, monitoring, and compliance. It was founded in 2017 and is based in Bogota, Colombia.",,,335.0,,,,,32.14%,"Bogota, Colombia",,2017.0,,,,,,55000000.0,2024-02-21,89850000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,contacto@simetrik.com,,,Santiago,Gomez,Co-Founder and COO/CPO,santiagogomez@simetrik.com,Potentially Deliverable,https://www.linkedin.com/in/santiagomezgg/,Santiago Gomez (Co-Founder and COO/CPO),,,,,,,1.0
,,bvnk.com,BVNK,"BVNK is a next-generation payments platform that specializes in bridging traditional finance with digital finance within the payments industry. The company offers services that enable businesses to send, receive, and manage multi-currency transactions using distributed ledger technology for fast and secure global settlements. BVNK's platform also provides virtual accounts for e-money transactions in various currencies and embedded payment solutions for seamless integration into existing business platforms. It was founded in 2020 and is based in England, United Kingdom.",,,335.0,,,,,34.80%,"London, UK",,2020.0,,,,,,40000000.0,2022-05-12,40000000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,,447480589849,,Jesse,Hemson-Struthers,Co Founder  & Chief Executive Officer,jesse@coindirect.com,Deliverable,https://www.linkedin.com/in/jessehs,"Jesse Hemson-Struthers (Co Founder  & Chief Executive Officer), Donald Jackson (Co-Founder & Chief Technology Officer)",,,,,,,1.0
,,bayzat.com,Bayzat,"Bayzat is the work life platform that benefits every company. We are redefining the way work works for the better, making automated HR, payroll, employee benefits, and insurance a possibility for all businesses. Our unique solutions are based on the needs of people like you, and can free your team to do work that matters. And the time and money we’ll save you, can be spent taking your business and employee experience to the next level.",,,328.0,,,,,-11.86%,"Dubai, United Arab Emirates",,2011.0,,,,,,25000000.0,2022-12-23,53500000.0,9.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Human Resource (HR) Software,press@bayzat.com,97144298898,,Tarek,Bayaa,Co-founder & Chief Commercial Officer,tarekbayaa@bayzat.com,Potentially Deliverable,https://www.linkedin.com/in/tarek-bayaa-87523537/,"Tarek Bayaa (Co-founder & Chief Commercial Officer), Brian Habibi (Co-Founder), Talal Bayaa (Co-Founder)",,,,,,,1.0
,,contasimples.com,Conta Simples,"Conta Simples operates a finance platform for companies, with bank accounts, corporate cards, and spend management platforms. It helps small and medium-sized enterprises to carry out transfers, withdrawals, and payments. It also offers corporate cards and Internet banking facilities. The company was founded in 2018 and is based in Sao Paulo, Brazil.",,,324.0,,,,,32.39%,"São Paulo, Brazil",,2019.0,,,,,,41500000.0,2024-01-09,69430000.0,7.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Financial Software,imprensa@contasimples.com,5511914758667,,Rodrigo,Tognini,Co-Founder & Chief Executive Officer,rodrigo@contasimples.com,Deliverable,,"Rodrigo Tognini (Co-Founder & Chief Executive Officer), Ricardo Gottschalk (Co-Founder & Chief Revenue Officer)",,,,,,,1.0
,,idwall.co,Idwall,"idwall - revolutionizing trust Since 2016, idwall has been a leader in innovation when it comes to digital identity. Our technology solves complex challenges in the enterprise market, with an ecosystem that is revolutionizing trust relationships. We offer a complete digital identity management solution, integrating the entire customer lifecycle, generating more security, better user experience and process scalability. Get to know idwall, visit: Are you interested in working at idwall?",,,322.0,,,,,-18.84%,"São Paulo, Brazil",,2016.0,,,,,,,2023-10-01,52030000.0,8.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,,,,Lincoln,Ando,Founder & Chief Executive Officer,lincoln@idwall.co,Deliverable,https://www.linkedin.com/in/lincoln-ando-96989166/,"Lincoln Ando (Founder & Chief Executive Officer), Raphael Melo (Founder)",,,,,,,1.0
